date,sku,on_hand_units,on_order_units,lead_time_days,reorder_point_units,inventory_value
2023-02-12,SKU0004,351,144,28,436,1021624.11
2023-02-12,SKU0005,629,158,8,59,1483421.02
2023-02-12,SKU0006,28,15,28,38,61011.44
2023-02-12,SKU0007,636,233,27,753,892403.4
2023-02-12,SKU0008,631,232,18,501,561274.5
2023-02-12,SKU0009,559,209,24,609,212157.27
2023-02-12,SKU0010,448,408,18,659,1217462.4
2023-02-12,SKU0011,697,183,11,91,990959.75
2023-02-12,SKU0012,10,0,25,10,6868.5
2023-02-12,SKU0013,864,323,11,426,853001.28
2023-02-12,SKU0014,295,84,13,47,525023.3
2023-02-12,SKU0015,740,263,18,572,453353.6
2023-02-12,SKU0016,590,219,26,687,1524666.2
2023-02-12,SKU0017,306,116,14,185,703711.26
2023-02-12,SKU0018,935,847,17,1292,2044321.4
2023-02-12,SKU0019,525,185,6,138,710361.75
2023-02-12,SKU0020,445,173,8,163,854044.0
2023-02-12,SKU0021,567,224,6,157,1017129.96
2023-02-12,SKU0022,804,725,6,386,1595586.24
2023-02-12,SKU0023,328,134,27,412,113123.92
2023-02-12,SKU0024,7,0,26,10,9140.88
2023-02-12,SKU0025,867,244,26,272,191329.56
2023-02-12,SKU0026,741,199,6,52,1135634.37
2023-02-12,SKU0027,521,198,7,166,550488.6
2023-02-12,SKU0028,574,211,12,304,297974.88
2023-02-12,SKU0029,935,241,19,212,373878.45
2023-02-12,SKU0030,287,116,13,174,517796.79
2023-02-12,SKU0031,1097,997,17,1515,652407.84
2023-02-12,SKU0032,338,122,9,135,940603.3
2023-02-12,SKU0033,530,469,24,1016,946092.4
2023-02-12,SKU0034,58,0,13,10,64143.36
2023-02-12,SKU0035,10,0,6,10,18136.5
2023-02-12,SKU0036,20,0,24,10,3322.6
2023-02-12,SKU0037,12,13,28,28,34557.84
2023-02-12,SKU0038,833,220,5,49,1248400.44
2023-02-12,SKU0039,1165,1052,16,1501,2760968.45
2023-02-12,SKU0040,723,272,26,850,245762.16
2023-02-12,SKU0041,248,63,23,63,374804.88
2023-02-12,SKU0042,479,176,27,580,729540.95
2023-02-12,SKU0043,0,0,15,10,0.0
2023-02-12,SKU0044,925,240,14,154,1626159.25
2023-02-12,SKU0045,307,107,23,307,452247.84
2023-02-12,SKU0046,3,0,8,10,2622.69
2023-02-12,SKU0047,450,166,11,220,477697.5
2023-02-12,SKU0048,11,5,20,10,17709.45
2023-02-12,SKU0049,18,0,22,10,24711.12
2023-02-12,SKU0050,835,754,8,537,135837.8
2023-02-12,SKU0051,174,45,18,38,434347.5
2023-02-12,SKU0052,780,203,14,130,2105118.6
2023-02-12,SKU0053,360,148,18,300,182419.2
2023-02-12,SKU0054,9,0,29,10,15360.3
2023-02-12,SKU0055,504,455,6,245,209094.48
2023-02-12,SKU0056,361,134,30,469,739869.5
2023-02-12,SKU0057,785,303,16,559,718730.3
2023-02-12,SKU0058,780,284,25,862,1569617.4
2023-02-12,SKU0059,44,0,16,10,97164.32
2023-02-12,SKU0060,724,673,13,766,1686253.92
2023-02-12,SKU0061,0,0,25,10,0.0
2023-02-12,SKU0062,561,216,22,553,1546357.23
2023-02-12,SKU0063,0,0,8,10,0.0
2023-02-12,SKU0064,0,0,23,10,0.0
2023-02-12,SKU0065,542,207,24,584,926315.94
2023-02-12,SKU0066,717,270,15,483,842955.39
2023-02-12,SKU0067,0,0,29,10,0.0
2023-02-12,SKU0068,119,25,21,31,290827.67
2023-02-12,SKU0069,879,228,13,136,896316.3
2023-02-12,SKU0070,233,94,5,52,667174.53
2023-02-12,SKU0071,699,620,22,1238,659618.34
2023-02-12,SKU0072,344,122,10,156,548222.48
2023-02-12,SKU0073,844,777,24,1652,710901.2
2023-02-12,SKU0074,685,254,18,553,1927953.05
2023-02-12,SKU0075,10,0,17,10,5773.6
2023-02-12,SKU0076,569,151,9,61,131006.56
2023-02-12,SKU0077,1033,283,23,284,1406718.74
2023-02-12,SKU0078,577,213,9,231,1718242.53
2023-02-12,SKU0079,555,207,15,380,1490652.3
2023-02-12,SKU0080,0,0,26,10,0.0
2023-02-12,SKU0081,0,4,28,10,0.0
2023-02-12,SKU0082,454,170,30,621,1221714.0
2023-02-12,SKU0083,679,253,29,874,1089584.51
2023-02-12,SKU0084,328,127,19,290,333310.32
2023-02-12,SKU0085,0,0,10,10,0.0
2023-02-12,SKU0086,255,71,26,78,514799.1
2023-02-12,SKU0087,896,234,25,267,1060514.56
2023-02-12,SKU0088,643,176,30,228,240449.85
2023-02-12,SKU0089,788,298,21,745,1785363.72
2023-02-12,SKU0090,578,219,8,208,497738.92
2023-02-12,SKU0091,29,0,18,10,81686.04
2023-02-12,SKU0092,556,201,16,390,444138.36
2023-02-12,SKU0093,501,195,26,573,228456.0
2023-02-12,SKU0094,487,441,15,584,1222482.01
2023-02-12,SKU0095,0,6,13,10,0.0
2023-02-12,SKU0096,436,166,7,132,270267.68
2023-02-12,SKU0097,801,732,26,1709,1472406.21
2023-02-12,SKU0098,256,98,24,266,674874.88
2023-02-12,SKU0099,1104,996,6,532,739304.64
2023-02-12,SKU0100,518,196,16,367,517968.92
2023-02-12,SKU0101,496,454,17,685,1167817.12
2023-02-12,SKU0102,627,174,17,128,1829774.1
2023-02-12,SKU0103,32,0,28,10,49668.8
2023-02-12,SKU0104,743,202,8,71,384353.9
2023-02-12,SKU0105,512,467,12,507,71895.04
2023-02-12,SKU0106,18,0,9,10,13788.0
2023-02-12,SKU0107,40,0,11,10,19291.2
2023-02-12,SKU0108,775,215,28,260,1600537.75
2023-02-12,SKU0109,425,157,29,532,192656.75
2023-02-12,SKU0110,440,107,6,31,690078.4
2023-02-12,SKU0111,479,430,21,811,1012299.44
2023-02-12,SKU0112,919,352,11,450,1640635.56
2023-02-12,SKU0113,558,211,10,252,379077.3
2023-02-12,SKU0114,699,261,12,371,1699940.04
2023-02-12,SKU0115,669,619,10,547,1454860.92
2023-02-12,SKU0116,712,193,17,142,1597051.6
2023-02-12,SKU0117,579,216,30,765,277960.53
2023-02-12,SKU0118,334,122,20,300,153269.26
2023-02-12,SKU0119,809,300,23,836,2257053.37
2023-02-12,SKU0120,608,570,17,860,761811.84
2023-02-12,SKU0121,493,457,5,200,479565.75
2023-02-12,SKU0122,376,143,7,117,570350.64
2023-02-12,SKU0123,929,844,11,830,1878725.99
2023-02-12,SKU0124,704,264,11,340,2021402.24
2023-02-12,SKU0125,109,37,26,124,101445.21
2023-02-12,SKU0126,709,259,26,802,1972395.46
2023-02-12,SKU0127,781,297,27,941,134402.29
2023-02-12,SKU0128,511,186,21,479,873845.77
2023-02-12,SKU0129,951,253,19,213,1843542.03
2023-02-12,SKU0130,654,251,21,613,266243.4
2023-02-12,SKU0131,300,113,15,208,152094.0
2023-02-12,SKU0132,622,241,22,625,818197.46
2023-02-12,SKU0133,577,227,25,662,1674494.39
2023-02-12,SKU0134,374,138,24,412,683866.48
2023-02-12,SKU0135,290,109,20,245,813673.3
2023-02-12,SKU0136,583,216,6,158,1418234.95
2023-02-12,SKU0137,368,137,23,371,535590.88
2023-02-12,SKU0138,451,170,14,277,1071490.31
2023-02-12,SKU0139,637,591,24,1254,96652.01
2023-02-12,SKU0140,710,636,19,1078,295729.2
2023-02-12,SKU0141,0,0,27,10,0.0
2023-02-12,SKU0142,440,166,13,247,1060738.8
2023-02-12,SKU0143,432,392,29,1040,334653.12
2023-02-12,SKU0144,726,641,26,1498,1190080.98
2023-02-12,SKU0145,0,0,13,10,0.0
2023-02-12,SKU0146,64,20,17,52,167452.16
2023-02-12,SKU0147,536,206,18,438,991069.36
2023-02-12,SKU0148,641,570,24,1218,831030.86
2023-02-12,SKU0149,479,429,22,840,567677.27
2023-02-12,SKU0150,507,196,27,615,676875.42
2023-02-12,SKU0151,112,105,14,126,222947.2
2023-02-12,SKU0152,3,0,18,10,7847.16
2023-02-12,SKU0153,0,1,16,10,0.0
2023-02-12,SKU0154,624,165,28,206,510887.52
2023-02-12,SKU0155,606,228,12,325,476509.92
2023-02-12,SKU0156,637,252,20,580,1441811.28
2023-02-12,SKU0157,312,85,8,30,770031.6
2023-02-12,SKU0158,415,155,27,493,168203.65
2023-02-12,SKU0159,790,293,14,486,231485.8
2023-02-12,SKU0160,422,153,13,231,769668.92
2023-02-12,SKU0161,5,0,20,10,2619.5
2023-02-12,SKU0162,443,173,17,345,1103747.79
2023-02-12,SKU0163,801,306,27,965,800975.97
2023-02-12,SKU0164,8,0,18,10,4137.84
2023-02-12,SKU0165,697,260,18,563,1931254.57
2023-02-12,SKU0166,400,108,7,34,232016.0
2023-02-12,SKU0167,839,314,5,186,776653.91
2023-02-12,SKU0168,954,880,15,1167,520387.92
2023-02-12,SKU0169,1037,938,30,2515,451012.04
2023-02-12,SKU0170,334,122,28,422,53884.22
2023-02-12,SKU0171,611,233,21,579,159257.15
2023-02-12,SKU0172,483,183,21,469,292920.18
2023-02-12,SKU0173,604,558,15,741,153905.24
2023-02-12,SKU0174,308,84,9,33,558810.56
2023-02-12,SKU0175,755,680,5,306,1565922.85
2023-02-12,SKU0176,330,89,13,53,409704.9
2023-02-12,SKU0177,924,240,13,145,944485.08
2023-02-12,SKU0178,563,505,9,409,880042.19
2023-02-12,SKU0179,0,0,11,10,0.0
2023-02-12,SKU0180,639,242,5,143,1641130.92
2023-02-12,SKU0181,3,1,20,10,678.24
2023-02-12,SKU0182,1274,1159,29,3011,797969.9
2023-02-12,SKU0183,831,317,22,834,653631.36
2023-02-12,SKU0184,308,83,16,58,253551.76
2023-02-12,SKU0185,488,181,15,322,857206.16
2023-02-12,SKU0186,321,115,12,175,419598.36
2023-02-12,SKU0187,632,231,8,226,153474.88
2023-02-12,SKU0188,14,0,20,10,16568.72
2023-02-12,SKU0189,1063,289,19,242,1720869.44
2023-02-12,SKU0190,454,424,5,187,179261.9
2023-02-12,SKU0191,9,0,15,10,22653.27
2023-02-12,SKU0192,410,111,12,59,102782.9
2023-02-12,SKU0193,399,159,9,158,1110033.96
2023-02-12,SKU0194,0,3,23,10,0.0
2023-02-12,SKU0195,0,0,18,10,0.0
2023-02-12,SKU0196,486,130,21,121,1320797.34
2023-02-12,SKU0197,459,164,23,470,1349804.25
2023-02-12,SKU0198,356,105,30,134,863613.28
2023-02-12,SKU0199,797,303,25,881,1881302.56
2023-02-12,SKU0200,0,0,21,10,0.0
2023-02-19,SKU0001,501,467,26,1086,1370174.88
2023-02-19,SKU0002,1020,927,24,1998,2171733.0
2023-02-19,SKU0003,526,198,19,460,458156.52
2023-02-19,SKU0004,363,132,28,444,1056551.43
2023-02-19,SKU0005,646,174,8,62,1523513.48
2023-02-19,SKU0006,232,89,28,288,505523.36
2023-02-19,SKU0007,618,246,27,750,867146.7
2023-02-19,SKU0008,659,249,18,527,586180.5
2023-02-19,SKU0009,594,222,24,641,225440.82
2023-02-19,SKU0010,470,434,18,687,1277248.5
2023-02-19,SKU0011,738,199,11,97,1049251.5
2023-02-19,SKU0012,10,8,25,10,6868.5
2023-02-19,SKU0013,902,336,11,446,890517.54
2023-02-19,SKU0014,312,83,13,49,555278.88
2023-02-19,SKU0015,706,262,18,566,432523.84
2023-02-19,SKU0016,627,233,26,722,1620280.86
2023-02-19,SKU0017,333,133,14,202,765803.43
2023-02-19,SKU0018,934,841,17,1277,2042134.96
2023-02-19,SKU0019,736,274,6,196,995859.52
2023-02-19,SKU0020,483,179,8,170,926973.6
2023-02-19,SKU0021,609,229,6,160,1092472.92
2023-02-19,SKU0022,804,732,6,391,1595586.24
2023-02-19,SKU0023,362,137,27,430,124850.18
2023-02-19,SKU0024,1,2,26,10,1305.84
2023-02-19,SKU0025,875,234,26,274,193095.0
2023-02-19,SKU0026,730,192,6,51,1118776.1
2023-02-19,SKU0027,529,197,7,165,558941.4
2023-02-19,SKU0028,583,218,12,313,302646.96
2023-02-19,SKU0029,984,273,19,223,393472.08
2023-02-19,SKU0030,311,113,13,180,561096.87
2023-02-19,SKU0031,1122,1014,17,1525,667275.84
2023-02-19,SKU0032,331,132,9,133,921123.35
2023-02-19,SKU0033,544,478,24,1039,971083.52
2023-02-19,SKU0034,22,0,13,10,24330.24
2023-02-19,SKU0035,5,18,6,10,9068.25
2023-02-19,SKU0036,3,0,24,10,498.39
2023-02-19,SKU0037,148,51,28,186,426213.36
2023-02-19,SKU0038,806,218,5,48,1207936.08
2023-02-19,SKU0039,1199,1086,16,1556,2841546.07
2023-02-19,SKU0040,754,270,26,862,256299.68
2023-02-19,SKU0041,249,68,23,68,376316.19
2023-02-19,SKU0042,491,183,27,589,747817.55
2023-02-19,SKU0043,0,2,15,10,0.0
2023-02-19,SKU0044,976,263,14,163,1715817.76
2023-02-19,SKU0045,293,109,23,301,431624.16
2023-02-19,SKU0046,0,0,8,10,0.0
2023-02-19,SKU0047,466,173,11,220,494682.3
2023-02-19,SKU0048,12,1,20,10,19319.4
2023-02-19,SKU0049,21,4,22,10,28829.64
2023-02-19,SKU0050,874,794,8,567,142182.32
2023-02-19,SKU0051,231,64,18,47,576633.75
2023-02-19,SKU0052,790,201,14,132,2132107.3
2023-02-19,SKU0053,380,141,18,309,192553.6
2023-02-19,SKU0054,40,0,29,10,68268.0
2023-02-19,SKU0055,522,459,6,249,216562.14
2023-02-19,SKU0056,345,121,30,458,707077.5
2023-02-19,SKU0057,785,299,16,560,718730.3
2023-02-19,SKU0058,787,296,25,878,1583703.71
2023-02-19,SKU0059,36,0,16,10,79498.08
2023-02-19,SKU0060,767,676,13,789,1786404.36
2023-02-19,SKU0061,7,0,25,10,2887.15
2023-02-19,SKU0062,616,224,22,604,1697960.88
2023-02-19,SKU0063,11,4,8,10,8443.82
2023-02-19,SKU0064,4,0,23,10,834.0
2023-02-19,SKU0065,557,198,24,585,951951.99
2023-02-19,SKU0066,727,274,15,488,854712.09
2023-02-19,SKU0067,8,1,29,10,20051.12
2023-02-19,SKU0068,140,35,21,35,342150.2
2023-02-19,SKU0069,895,238,13,136,912631.5
2023-02-19,SKU0070,264,105,5,56,755940.24
2023-02-19,SKU0071,717,650,22,1283,676604.22
2023-02-19,SKU0072,365,131,10,162,581689.55
2023-02-19,SKU0073,846,765,24,1642,712585.8
2023-02-19,SKU0074,688,255,18,555,1936396.64
2023-02-19,SKU0075,0,0,17,10,0.0
2023-02-19,SKU0076,612,154,9,65,140906.88
2023-02-19,SKU0077,1004,267,23,272,1367227.12
2023-02-19,SKU0078,592,209,9,233,1762910.88
2023-02-19,SKU0079,590,214,15,396,1584657.4
2023-02-19,SKU0080,2,0,26,10,4541.92
2023-02-19,SKU0081,10,0,28,10,26833.0
2023-02-19,SKU0082,454,171,30,600,1221714.0
2023-02-19,SKU0083,717,265,29,920,1150562.73
2023-02-19,SKU0084,394,147,19,330,400378.86
2023-02-19,SKU0085,2,1,10,10,4677.68
2023-02-19,SKU0086,224,56,26,68,452215.68
2023-02-19,SKU0087,851,235,25,254,1007252.11
2023-02-19,SKU0088,606,165,30,216,226613.7
2023-02-19,SKU0089,818,307,21,765,1853334.42
2023-02-19,SKU0090,693,253,8,244,596770.02
2023-02-19,SKU0091,19,0,18,10,53518.44
2023-02-19,SKU0092,601,217,16,422,480084.81
2023-02-19,SKU0093,701,265,26,814,319656.0
2023-02-19,SKU0094,480,447,15,591,1204910.4
2023-02-19,SKU0095,10,1,13,10,5445.2
2023-02-19,SKU0096,409,155,7,130,253530.92
2023-02-19,SKU0097,807,734,26,1716,1483435.47
2023-02-19,SKU0098,251,94,24,272,661693.73
2023-02-19,SKU0099,1159,1031,6,561,776135.94
2023-02-19,SKU0100,492,191,16,366,491970.48
2023-02-19,SKU0101,562,515,17,782,1323212.14
2023-02-19,SKU0102,644,180,17,131,1879385.2
2023-02-19,SKU0103,13,1,28,10,20177.95
2023-02-19,SKU0104,746,210,8,71,385905.8
2023-02-19,SKU0105,564,516,12,548,79196.88
2023-02-19,SKU0106,3,1,9,10,2298.0
2023-02-19,SKU0107,33,0,11,10,15915.24
2023-02-19,SKU0108,722,179,28,242,1491081.62
2023-02-19,SKU0109,436,166,29,558,197643.16
2023-02-19,SKU0110,454,126,6,33,712035.44
2023-02-19,SKU0111,460,433,21,809,972145.6
2023-02-19,SKU0112,922,356,11,452,1645991.28
2023-02-19,SKU0113,587,214,10,258,398778.45
2023-02-19,SKU0114,690,260,12,374,1678052.4
2023-02-19,SKU0115,706,640,10,571,1535324.08
2023-02-19,SKU0116,790,213,17,159,1772009.5
2023-02-19,SKU0117,546,202,30,730,262118.22
2023-02-19,SKU0118,373,134,20,321,171165.97
2023-02-19,SKU0119,820,310,23,845,2287742.6
2023-02-19,SKU0120,628,582,17,877,786871.44
2023-02-19,SKU0121,520,464,5,206,505830.0
2023-02-19,SKU0122,382,136,7,119,579451.98
2023-02-19,SKU0123,950,868,11,848,1921194.5
2023-02-19,SKU0124,742,278,11,365,2130512.02
2023-02-19,SKU0125,290,113,26,326,269900.1
2023-02-19,SKU0126,719,278,26,829,2000214.86
2023-02-19,SKU0127,805,290,27,973,138532.45
2023-02-19,SKU0128,515,200,21,487,880686.05
2023-02-19,SKU0129,968,266,19,219,1876497.04
2023-02-19,SKU0130,661,252,21,622,269093.1
2023-02-19,SKU0131,310,118,15,214,157163.8
2023-02-19,SKU0132,676,258,22,663,889230.68
2023-02-19,SKU0133,637,235,25,706,1848618.59
2023-02-19,SKU0134,403,161,24,435,736893.56
2023-02-19,SKU0135,287,114,20,255,805255.99
2023-02-19,SKU0136,604,227,6,163,1469320.6
2023-02-19,SKU0137,357,132,23,365,519581.37
2023-02-19,SKU0138,446,160,14,282,1059611.26
2023-02-19,SKU0139,648,598,24,1272,98321.04
2023-02-19,SKU0140,715,650,19,1109,297811.8
2023-02-19,SKU0141,7,0,27,10,17537.38
2023-02-19,SKU0142,444,173,13,263,1070381.88
2023-02-19,SKU0143,412,396,29,1034,319159.92
2023-02-19,SKU0144,732,667,26,1546,1199916.36
2023-02-19,SKU0145,1,0,13,10,1857.45
2023-02-19,SKU0146,145,53,17,115,379383.8
2023-02-19,SKU0147,575,217,18,462,1063180.75
2023-02-19,SKU0148,639,572,24,1250,828437.94
2023-02-19,SKU0149,474,431,22,853,561751.62
2023-02-19,SKU0150,511,202,27,629,682215.66
2023-02-19,SKU0151,372,354,14,442,740503.2
2023-02-19,SKU0152,0,2,18,10,0.0
2023-02-19,SKU0153,10,3,16,10,14163.0
2023-02-19,SKU0154,628,163,28,211,514162.44
2023-02-19,SKU0155,635,237,12,334,499313.2
2023-02-19,SKU0156,661,241,20,588,1496133.84
2023-02-19,SKU0157,334,95,8,31,824328.7
2023-02-19,SKU0158,413,156,27,509,167393.03
2023-02-19,SKU0159,808,302,14,504,236760.16
2023-02-19,SKU0160,391,140,13,230,713129.26
2023-02-19,SKU0161,2,0,20,10,1047.8
2023-02-19,SKU0162,463,178,17,359,1153578.39
2023-02-19,SKU0163,790,310,27,973,789976.3
2023-02-19,SKU0164,0,0,18,10,0.0
2023-02-19,SKU0165,717,270,18,583,1986670.77
2023-02-19,SKU0166,384,100,7,32,222735.36
2023-02-19,SKU0167,863,322,5,190,798870.47
2023-02-19,SKU0168,957,873,15,1166,522024.36
2023-02-19,SKU0169,1060,958,30,2553,461015.2
2023-02-19,SKU0170,343,124,28,429,55336.19
2023-02-19,SKU0171,637,234,21,603,166034.05
2023-02-19,SKU0172,514,188,21,474,311720.44
2023-02-19,SKU0173,628,561,15,753,160020.68
2023-02-19,SKU0174,296,76,9,31,537038.72
2023-02-19,SKU0175,780,707,5,318,1617774.6
2023-02-19,SKU0176,334,92,13,53,414671.02
2023-02-19,SKU0177,994,265,13,151,1016036.98
2023-02-19,SKU0178,580,529,9,428,906615.4
2023-02-19,SKU0179,0,0,11,10,0.0
2023-02-19,SKU0180,655,247,5,148,1682223.4
2023-02-19,SKU0181,0,15,20,10,0.0
2023-02-19,SKU0182,1293,1175,29,3041,809870.55
2023-02-19,SKU0183,868,327,22,853,682734.08
2023-02-19,SKU0184,321,79,16,59,264253.62
2023-02-19,SKU0185,513,200,15,353,901120.41
2023-02-19,SKU0186,351,131,12,183,458813.16
2023-02-19,SKU0187,653,254,8,234,158574.52
2023-02-19,SKU0188,17,9,20,10,20119.16
2023-02-19,SKU0189,1125,310,19,253,1821240.0
2023-02-19,SKU0190,477,437,5,196,188343.45
2023-02-19,SKU0191,0,0,15,10,0.0
2023-02-19,SKU0192,410,109,12,60,102782.9
2023-02-19,SKU0193,426,163,9,170,1185149.04
2023-02-19,SKU0194,29,17,23,10,11235.47
2023-02-19,SKU0195,0,5,18,10,0.0
2023-02-19,SKU0196,479,138,21,117,1301773.51
2023-02-19,SKU0197,462,171,23,483,1358626.5
2023-02-19,SKU0198,362,95,30,130,878168.56
2023-02-19,SKU0199,797,292,25,876,1881302.56
2023-02-19,SKU0200,3,5,21,10,5889.6
2023-02-26,SKU0001,529,481,26,1119,1446751.52
2023-02-26,SKU0002,1032,937,24,1994,2197282.8
2023-02-26,SKU0003,545,205,19,457,474705.9
2023-02-26,SKU0004,365,130,28,445,1062372.65
2023-02-26,SKU0005,595,162,8,56,1403236.1
2023-02-26,SKU0006,426,165,28,522,928245.48
2023-02-26,SKU0007,644,242,27,765,903628.6
2023-02-26,SKU0008,681,257,18,554,605749.5
2023-02-26,SKU0009,589,223,24,644,223543.17
2023-02-26,SKU0010,472,439,18,702,1282683.6
2023-02-26,SKU0011,740,191,11,96,1052095.0
2023-02-26,SKU0012,0,0,25,10,0.0
2023-02-26,SKU0013,892,331,11,439,880644.84
2023-02-26,SKU0014,323,87,13,51,574856.02
2023-02-26,SKU0015,710,263,18,573,434974.4
2023-02-26,SKU0016,612,234,26,728,1581518.16
2023-02-26,SKU0017,334,125,14,207,768103.14
2023-02-26,SKU0018,934,853,17,1295,2042134.96
2023-02-26,SKU0019,842,316,6,226,1139284.94
2023-02-26,SKU0020,487,177,8,174,934650.4
2023-02-26,SKU0021,629,230,6,167,1128350.52
2023-02-26,SKU0022,808,738,6,392,1603524.48
2023-02-26,SKU0023,362,145,27,441,124850.18
2023-02-26,SKU0024,0,0,26,10,0.0
2023-02-26,SKU0025,864,231,26,268,190667.52
2023-02-26,SKU0026,730,193,6,51,1118776.1
2023-02-26,SKU0027,537,195,7,169,567394.2
2023-02-26,SKU0028,579,221,12,305,300570.48
2023-02-26,SKU0029,999,262,19,226,399470.13
2023-02-26,SKU0030,315,117,13,180,568313.55
2023-02-26,SKU0031,1114,1028,17,1548,662518.08
2023-02-26,SKU0032,344,120,9,134,957300.4
2023-02-26,SKU0033,552,506,24,1078,985364.16
2023-02-26,SKU0034,31,0,13,10,34283.52
2023-02-26,SKU0035,1,0,6,10,1813.65
2023-02-26,SKU0036,0,0,24,10,0.0
2023-02-26,SKU0037,279,101,28,342,803469.78
2023-02-26,SKU0038,777,206,5,46,1164474.36
2023-02-26,SKU0039,1224,1115,16,1594,2900794.32
2023-02-26,SKU0040,781,290,26,893,265477.52
2023-02-26,SKU0041,266,75,23,76,402008.46
2023-02-26,SKU0042,480,187,27,569,731064.0
2023-02-26,SKU0043,0,0,15,10,0.0
2023-02-26,SKU0044,1038,285,14,173,1824814.38
2023-02-26,SKU0045,279,109,23,298,411000.48
2023-02-26,SKU0046,7,0,8,10,6119.61
2023-02-26,SKU0047,460,172,11,226,488313.0
2023-02-26,SKU0048,1,0,20,10,1609.95
2023-02-26,SKU0049,16,8,22,10,21965.44
2023-02-26,SKU0050,928,848,8,599,150967.04
2023-02-26,SKU0051,250,69,18,50,624062.5
2023-02-26,SKU0052,816,212,14,138,2202277.92
2023-02-26,SKU0053,379,142,18,306,192046.88
2023-02-26,SKU0054,52,5,29,10,88748.4
2023-02-26,SKU0055,517,467,6,252,214487.79
2023-02-26,SKU0056,328,130,30,445,672236.0
2023-02-26,SKU0057,799,301,16,566,731548.42
2023-02-26,SKU0058,803,305,25,907,1615900.99
2023-02-26,SKU0059,30,6,16,10,66248.4
2023-02-26,SKU0060,780,717,13,821,1816682.4
2023-02-26,SKU0061,4,0,25,10,1649.8
2023-02-26,SKU0062,630,237,22,613,1736550.9
2023-02-26,SKU0063,0,0,8,10,0.0
2023-02-26,SKU0064,0,0,23,10,0.0
2023-02-26,SKU0065,553,205,24,600,945115.71
2023-02-26,SKU0066,782,296,15,523,919373.94
2023-02-26,SKU0067,14,0,29,10,35089.46
2023-02-26,SKU0068,136,46,21,35,332374.48
2023-02-26,SKU0069,865,230,13,133,882040.5
2023-02-26,SKU0070,305,109,5,68,873340.05
2023-02-26,SKU0071,733,680,22,1326,691702.78
2023-02-26,SKU0072,393,148,10,170,626312.31
2023-02-26,SKU0073,868,785,24,1688,731116.4
2023-02-26,SKU0074,699,267,18,567,1967356.47
2023-02-26,SKU0075,21,1,17,10,12124.56
2023-02-26,SKU0076,615,173,9,68,141597.6
2023-02-26,SKU0077,954,263,23,261,1299138.12
2023-02-26,SKU0078,580,219,9,235,1727176.2
2023-02-26,SKU0079,597,214,15,390,1603458.42
2023-02-26,SKU0080,19,3,26,10,43148.24
2023-02-26,SKU0081,0,0,28,10,0.0
2023-02-26,SKU0082,470,170,30,631,1264770.0
2023-02-26,SKU0083,740,271,29,953,1187470.6
2023-02-26,SKU0084,420,161,19,351,426799.8
2023-02-26,SKU0085,1,1,10,10,2338.84
2023-02-26,SKU0086,228,65,26,71,460290.96
2023-02-26,SKU0087,891,239,25,266,1054596.51
2023-02-26,SKU0088,627,171,30,226,234466.65
2023-02-26,SKU0089,823,303,21,772,1864662.87
2023-02-26,SKU0090,672,255,8,243,578686.08
2023-02-26,SKU0091,26,0,18,10,73235.76
2023-02-26,SKU0092,614,234,16,442,490469.34
2023-02-26,SKU0093,862,322,26,1009,393072.0
2023-02-26,SKU0094,490,451,15,595,1230012.7
2023-02-26,SKU0095,1,0,13,10,544.52
2023-02-26,SKU0096,411,152,7,127,254770.68
2023-02-26,SKU0097,858,764,26,1789,1577184.18
2023-02-26,SKU0098,242,96,24,268,637967.66
2023-02-26,SKU0099,1172,1065,6,573,784841.52
2023-02-26,SKU0100,508,174,16,361,507969.52
2023-02-26,SKU0101,571,519,17,791,1344402.37
2023-02-26,SKU0102,643,162,17,128,1876466.9
2023-02-26,SKU0103,7,0,28,10,10865.05
2023-02-26,SKU0104,639,168,8,61,330554.7
2023-02-26,SKU0105,590,538,12,581,82847.8
2023-02-26,SKU0106,0,0,9,10,0.0
2023-02-26,SKU0107,72,2,11,10,34724.16
2023-02-26,SKU0108,707,189,28,236,1460103.47
2023-02-26,SKU0109,461,179,29,589,208975.91
2023-02-26,SKU0110,425,118,6,31,666553.0
2023-02-26,SKU0111,490,443,21,838,1035546.4
2023-02-26,SKU0112,948,363,11,471,1692407.52
2023-02-26,SKU0113,556,213,10,251,377718.6
2023-02-26,SKU0114,753,274,12,394,1831265.88
2023-02-26,SKU0115,725,646,10,579,1576643.0
2023-02-26,SKU0116,801,224,17,163,1796683.05
2023-02-26,SKU0117,545,220,30,769,261638.15
2023-02-26,SKU0118,383,137,20,337,175754.87
2023-02-26,SKU0119,793,297,23,825,2212414.49
2023-02-26,SKU0120,644,599,17,906,806919.12
2023-02-26,SKU0121,519,458,5,206,504857.25
2023-02-26,SKU0122,382,142,7,119,579451.98
2023-02-26,SKU0123,943,867,11,855,1907038.33
2023-02-26,SKU0124,789,286,11,385,2265463.59
2023-02-26,SKU0125,432,154,26,496,402058.08
2023-02-26,SKU0126,722,269,26,838,2008560.68
2023-02-26,SKU0127,775,288,27,932,133369.75
2023-02-26,SKU0128,547,194,21,501,935408.29
2023-02-26,SKU0129,983,261,19,221,1905574.99
2023-02-26,SKU0130,679,263,21,642,276420.9
2023-02-26,SKU0131,291,112,15,198,147531.18
2023-02-26,SKU0132,653,241,22,658,858975.79
