sku,date,actual_demand,forecast_demand
SKU0108,2025-10-26,40,39.73419757976965
SKU0109,2025-10-26,94,98.48590465637224
SKU0110,2025-10-26,25,25.632124387260422
SKU0111,2025-10-26,159,184.8293513150112
SKU0112,2025-10-26,166,215.00925463815497
SKU0113,2025-10-26,116,118.800638565462
SKU0114,2025-10-26,141,142.32318829963546
SKU0115,2025-10-26,253,251.50231404207616
SKU0116,2025-10-26,31,42.93605170495614
SKU0117,2025-10-26,111,106.16680870347325
SKU0118,2025-10-26,70,75.36126949404361
SKU0119,2025-10-26,156,164.50039518225103
SKU0120,2025-10-26,210,263.82788196132725
SKU0121,2025-10-26,174,182.50709794559248
SKU0122,2025-10-26,80,85.92114017861951
SKU0123,2025-10-26,347,346.3915005435433
SKU0124,2025-10-26,156,159.81786723662447
SKU0125,2025-10-26,126,131.66678543256492
SKU0126,2025-10-26,137,129.94353470821704
SKU0127,2025-10-26,156,166.62629408985686
SKU0128,2025-10-26,99,99.0420586184399
SKU0129,2025-10-26,45,54.06536084569355
SKU0130,2025-10-26,116,146.52116339200703
SKU0131,2025-10-26,59,61.461740719609
SKU0132,2025-10-26,132,129.61346792622388
SKU0133,2025-10-26,141,120.49736836902485
SKU0134,2025-10-26,76,89.84004684391786
SKU0135,2025-10-26,64,54.08698862616344
SKU0136,2025-10-26,113,116.66707006127585
SKU0137,2025-10-26,55,66.55580572067325
SKU0138,2025-10-26,105,96.63653320313006
SKU0139,2025-10-26,234,251.1380659779161
SKU0140,2025-10-26,247,307.1235045883027
SKU0141,2025-10-26,85,77.85205047192068
SKU0142,2025-10-26,73,83.96312349874242
SKU0143,2025-10-26,169,166.72380002481728
SKU0144,2025-10-26,275,261.63118325211565
SKU0145,2025-10-26,82,66.3557070562736
SKU0146,2025-10-26,45,78.93411312622972
SKU0147,2025-10-26,106,103.39455004680478
SKU0148,2025-10-26,215,243.2939388816256
SKU0149,2025-10-26,191,171.94196504581205
SKU0150,2025-10-26,91,109.43800836750512
SKU0151,2025-10-26,368,365.5223435528088
SKU0152,2025-10-26,0,0.6465472603764566
SKU0153,2025-10-26,160,169.57401219003987
SKU0154,2025-10-26,25,33.11216578964721
SKU0155,2025-10-26,130,128.09949838599022
SKU0156,2025-10-26,135,139.27156027006345
SKU0157,2025-10-26,15,20.325306220086585
SKU0158,2025-10-26,90,87.58611265493028
SKU0159,2025-10-26,134,154.0247680749935
SKU0160,2025-10-26,72,78.66943134008662
SKU0161,2025-10-26,182,191.7567329226139
SKU0162,2025-10-26,67,96.10208010689935
SKU0163,2025-10-26,158,162.0224692076947
SKU0164,2025-10-26,1,0.4169958416662471
SKU0165,2025-10-26,127,148.57866706346297
SKU0166,2025-10-26,16,24.68911967782931
SKU0167,2025-10-26,176,171.34372331520586
SKU0168,2025-10-26,318,340.6411429078811
SKU0169,2025-10-26,381,380.62817389844014
SKU0170,2025-10-26,67,70.60718212015615
SKU0171,2025-10-26,116,126.72314717710701
SKU0172,2025-10-26,88,102.84996061611575
SKU0173,2025-10-26,233,238.60708083167563
SKU0174,2025-10-26,12,17.99484649374339
SKU0175,2025-10-26,284,275.54866388125777
SKU0176,2025-10-26,21,19.57309658246936
SKU0177,2025-10-26,42,48.306998756297425
SKU0178,2025-10-26,220,208.51383259015188
SKU0179,2025-10-26,0,0.4169958416662471
SKU0180,2025-10-26,117,133.44643355031636
SKU0181,2025-10-26,397,422.86111424132565
SKU0182,2025-10-26,472,451.158100003797
SKU0183,2025-10-26,158,172.2489788394445
SKU0184,2025-10-26,16,15.718252230888767
SKU0185,2025-10-26,110,120.57168035488357
SKU0186,2025-10-26,61,67.76956042640016
SKU0187,2025-10-26,120,132.204990301578
SKU0188,2025-10-26,0,0.26184345866308123
SKU0189,2025-10-26,54,61.610017673273624
SKU0190,2025-10-26,155,167.73231977742836
SKU0191,2025-10-26,0,0.2021937213758387
SKU0192,2025-10-26,25,21.932334890283723
SKU0193,2025-10-26,80,85.70132193185223
SKU0194,2025-10-26,0,0.3998988885350526
SKU0195,2025-10-26,17,19.777078784463754
SKU0196,2025-10-26,31,26.491730675330746
SKU0197,2025-10-26,84,90.21036914255961
SKU0198,2025-10-26,21,17.455491848702547
SKU0199,2025-10-26,132,146.21152372652077
SKU0200,2025-10-26,139,145.2118785650079
SKU0001,2025-11-02,179,185.73340182657896
SKU0002,2025-11-02,359,379.8395851703733
SKU0003,2025-11-02,108,110.84806451573267
SKU0004,2025-11-02,69,72.37754054977529
SKU0005,2025-11-02,40,29.53024468262616
SKU0006,2025-11-02,146,146.43265157525073
SKU0007,2025-11-02,117,126.64718924743713
SKU0008,2025-11-02,131,150.50996950246258
SKU0009,2025-11-02,117,118.7998109906847
SKU0010,2025-11-02,170,173.2196584130543
SKU0011,2025-11-02,28,38.69325528042427
SKU0012,2025-11-02,26,21.64881201316043
SKU0013,2025-11-02,189,163.20330425655396
SKU0014,2025-11-02,24,20.155713985594932
SKU0015,2025-11-02,128,139.63458204767875
SKU0016,2025-11-02,106,104.58543741647358
SKU0017,2025-11-02,56,62.70488495855833
SKU0018,2025-11-02,352,327.7387671982379
SKU0019,2025-11-02,166,176.2263465481375
SKU0020,2025-11-02,109,100.74754785240997
SKU0021,2025-11-02,117,118.78053112630958
SKU0022,2025-11-02,273,277.9576896121356
SKU0023,2025-11-02,75,75.63375499444543
SKU0024,2025-11-02,144,131.62927962996955
SKU0025,2025-11-02,43,45.04361781438044
SKU0026,2025-11-02,62,43.135547393064215
SKU0027,2025-11-02,89,105.2052296714944
SKU0028,2025-11-02,104,122.76951995501936
SKU0029,2025-11-02,57,55.0854760558279
SKU0030,2025-11-02,47,59.48133140629297
SKU0031,2025-11-02,401,401.19918560356103
SKU0032,2025-11-02,65,78.52311460070447
SKU0033,2025-11-02,201,195.96156857414996
SKU0034,2025-11-02,1,0.5600162193746113
SKU0035,2025-11-02,270,274.54789856874856
SKU0036,2025-11-02,0,0.227270106357307
SKU0037,2025-11-02,89,85.91715284244317
SKU0038,2025-11-02,34,41.18020601034498
SKU0039,2025-11-02,391,398.1259489576636
SKU0040,2025-11-02,132,148.8288478891151
SKU0041,2025-11-02,13,13.813244675845572
SKU0042,2025-11-02,98,97.58076060464047
SKU0043,2025-11-02,0,0.3495958490338485
SKU0044,2025-11-02,48,48.84735433389265
SKU0045,2025-11-02,54,61.33761004390034
SKU0046,2025-11-02,35,39.08638022551144
SKU0047,2025-11-02,85,92.08989927849527
SKU0048,2025-11-02,100,102.67206864369233
SKU0049,2025-11-02,0,0.280917721815389
SKU0050,2025-11-02,307,312.8450401138159
SKU0051,2025-11-02,10,9.743568601426999
SKU0052,2025-11-02,45,41.032973939072
SKU0053,2025-11-02,79,73.50819773564231
SKU0054,2025-11-02,0,0.5134388664145609
SKU0055,2025-11-02,198,181.27686207213887
SKU0056,2025-11-02,66,69.02611209315421
SKU0057,2025-11-02,174,162.88454027341865
SKU0058,2025-11-02,142,154.2455107999906
SKU0059,2025-11-02,0,0.3140620824166956
SKU0060,2025-11-02,263,261.8805577899162
SKU0061,2025-11-02,6,15.012491415659262
SKU0062,2025-11-02,109,113.15260707241248
SKU0063,2025-11-02,1,0.2738669503815487
SKU0064,2025-11-02,73,67.57206820736292
SKU0065,2025-11-02,98,110.26939627222303
SKU0066,2025-11-02,145,146.77728829672188
SKU0067,2025-11-02,74,64.25760434191912
SKU0068,2025-11-02,3,9.456198110818491
SKU0069,2025-11-02,54,44.58994562812036
SKU0070,2025-11-02,49,54.941005094290624
SKU0071,2025-11-02,237,262.08169257512645
SKU0072,2025-11-02,67,71.0769078133414
SKU0073,2025-11-02,310,297.2427700947328
SKU0074,2025-11-02,142,143.17211905308974
SKU0075,2025-11-02,0,0.319623532289763
SKU0076,2025-11-02,33,31.47043768292727
SKU0077,2025-11-02,47,53.37425498225099
SKU0078,2025-11-02,104,117.7292648639815
SKU0079,2025-11-02,116,115.94491203576594
SKU0080,2025-11-02,0,0.004464285714285714
SKU0081,2025-11-02,40,39.19384979192615
SKU0082,2025-11-02,82,95.13816112972046
SKU0083,2025-11-02,147,154.34127640820512
SKU0084,2025-11-02,87,78.76056626496987
SKU0085,2025-11-02,0,0.3132089555249462
SKU0086,2025-11-02,12,15.018342025418685
SKU0087,2025-11-02,43,45.19918693052416
SKU0088,2025-11-02,33,28.939528210659528
SKU0089,2025-11-02,178,165.93505505421382
SKU0090,2025-11-02,137,133.1810563389708
SKU0091,2025-11-02,1,0.440631605868413
SKU0092,2025-11-02,113,129.57720667059866
SKU0093,2025-11-02,160,162.89789569350927
SKU0094,2025-11-02,157,176.74479656374984
SKU0095,2025-11-02,145,141.64820952367938
SKU0096,2025-11-02,83,79.44669012527558
SKU0097,2025-11-02,309,292.4767969671094
SKU0098,2025-11-02,41,55.11735524656344
SKU0099,2025-11-02,419,417.3643932993713
SKU0100,2025-11-02,106,104.64672778340619
SKU0101,2025-11-02,185,192.14810346858997
SKU0102,2025-11-02,35,35.97304788931192
SKU0103,2025-11-02,0,0.36912294034174875
SKU0104,2025-11-02,32,39.2243747536923
SKU0105,2025-11-02,214,213.34557931713428
SKU0106,2025-11-02,1,0.2738669503815487
SKU0107,2025-11-02,0,0.21296167887478623
SKU0108,2025-11-02,32,39.18665185126331
SKU0109,2025-11-02,108,94.55049944500864
SKU0110,2025-11-02,29,24.162431315423714
SKU0111,2025-11-02,178,172.6741762442089
SKU0112,2025-11-02,196,197.0287909332492
SKU0113,2025-11-02,104,114.61789207698835
SKU0114,2025-11-02,155,143.48903266774042
SKU0115,2025-11-02,259,247.8170997314081
SKU0116,2025-11-02,28,42.164805165642065
SKU0117,2025-11-02,102,106.81846804073076
SKU0118,2025-11-02,76,70.98833633338137
SKU0119,2025-11-02,167,159.06103782239416
SKU0120,2025-11-02,244,221.74879888478551
SKU0121,2025-11-02,194,202.5377358288846
SKU0122,2025-11-02,63,76.42272003599544
SKU0123,2025-11-02,326,374.1154992919019
SKU0124,2025-11-02,152,153.41132093778577
SKU0125,2025-11-02,133,134.41899066806832
SKU0126,2025-11-02,144,138.88975514792375
SKU0127,2025-11-02,163,155.99221879694315
SKU0128,2025-11-02,100,104.56722551003634
SKU0129,2025-11-02,49,47.73132954139342
SKU0130,2025-11-02,129,140.26867922198818
SKU0131,2025-11-02,66,64.84903420751613
SKU0132,2025-11-02,146,134.35409326339405
SKU0133,2025-11-02,89,127.77689037455247
SKU0134,2025-11-02,94,86.31022452300003
SKU0135,2025-11-02,52,55.50252733173249
SKU0136,2025-11-02,141,122.63730972960664
SKU0137,2025-11-02,59,67.12549451397115
SKU0138,2025-11-02,77,100.80572516086553
SKU0139,2025-11-02,218,239.04656249088467
SKU0140,2025-11-02,262,263.8569180748921
SKU0141,2025-11-02,73,77.43107157098251
SKU0142,2025-11-02,90,86.1875381053195
SKU0143,2025-11-02,167,163.897508583852
SKU0144,2025-11-02,279,287.83190030082466
SKU0145,2025-11-02,74,70.6205840969825
SKU0146,2025-11-02,61,66.88412357095096
SKU0147,2025-11-02,106,105.6834203510496
SKU0148,2025-11-02,217,214.90081226040772
SKU0149,2025-11-02,190,181.1072154870037
SKU0150,2025-11-02,95,103.40849822558826
SKU0151,2025-11-02,385,362.023616604304
SKU0152,2025-11-02,0,0.4853703892405457
SKU0153,2025-11-02,163,163.3285573726425
SKU0154,2025-11-02,29,29.497638342723803
SKU0155,2025-11-02,133,132.5214038400283
SKU0156,2025-11-02,136,139.96927546405269
SKU0157,2025-11-02,20,20.721571363885367
SKU0158,2025-11-02,67,93.40883658376296
SKU0159,2025-11-02,134,148.78704603093263
SKU0160,2025-11-02,69,72.95772384674152
SKU0161,2025-11-02,190,189.9404403849885
SKU0162,2025-11-02,92,93.74373286435788
SKU0163,2025-11-02,154,168.76943853706473
SKU0164,2025-11-02,0,0.34373235682652614
SKU0165,2025-11-02,136,141.8684990025143
SKU0166,2025-11-02,21,23.796152286080474
SKU0167,2025-11-02,174,178.12044594802109
SKU0168,2025-11-02,310,315.40462560135705
SKU0169,2025-11-02,402,387.11715149215325
SKU0170,2025-11-02,72,71.51496727594147
SKU0171,2025-11-02,129,118.56556220370143
SKU0172,2025-11-02,86,97.90840430485133
SKU0173,2025-11-02,207,236.6639169914081
SKU0174,2025-11-02,10,11.75834120083882
SKU0175,2025-11-02,282,294.6217373744218
SKU0176,2025-11-02,20,19.92616873062328
SKU0177,2025-11-02,47,49.077916968831275
SKU0178,2025-11-02,195,215.02071266531075
SKU0179,2025-11-02,0,0.319623532289763
SKU0180,2025-11-02,125,126.07028781640487
SKU0181,2025-11-02,424,385.87792664727016
SKU0182,2025-11-02,430,443.565873130205
SKU0183,2025-11-02,173,161.47101028452644
SKU0184,2025-11-02,13,15.994632943997368
SKU0185,2025-11-02,93,108.63314688861271
SKU0186,2025-11-02,78,74.88076841958792
SKU0187,2025-11-02,131,127.74688453331316
SKU0188,2025-11-02,0,0.2229072470263414
SKU0189,2025-11-02,53,58.80050403427084
SKU0190,2025-11-02,161,159.70952798214364
SKU0191,2025-11-02,0,0.23656461633807782
SKU0192,2025-11-02,23,21.4432597689859
SKU0193,2025-11-02,70,88.57769613781775
SKU0194,2025-11-02,0,0.31677529478520366
SKU0195,2025-11-02,17,18.80799795144234
SKU0196,2025-11-02,25,26.05884042649456
SKU0197,2025-11-02,79,95.17623080794185
SKU0198,2025-11-02,25,21.398294818976616
SKU0199,2025-11-02,145,140.72919686727727
SKU0200,2025-11-02,110,141.30505600743496
SKU0001,2025-11-09,194,199.096743072449
SKU0002,2025-11-09,359,388.91033467587886
SKU0003,2025-11-09,102,106.15544153137546
SKU0004,2025-11-09,80,73.29652232011892
SKU0005,2025-11-09,28,38.8321360479814
SKU0006,2025-11-09,131,144.62294808563882
SKU0007,2025-11-09,114,124.01442767111675
SKU0008,2025-11-09,158,139.81839321164819
SKU0009,2025-11-09,114,115.41168114902932
SKU0010,2025-11-09,184,172.39649636917636
SKU0011,2025-11-09,32,38.3467054775721
SKU0012,2025-11-09,18,21.200168559633592
SKU0013,2025-11-09,157,174.16902433900725
SKU0014,2025-11-09,21,19.50424771508439
SKU0015,2025-11-09,130,134.7899033777456
SKU0016,2025-11-09,103,99.4104643046913
SKU0017,2025-11-09,60,62.178744593975665
SKU0018,2025-11-09,393,343.4986388487237
SKU0019,2025-11-09,184,164.965343457198
SKU0020,2025-11-09,102,100.62879355262785
SKU0021,2025-11-09,121,123.612907387281
SKU0022,2025-11-09,285,291.1044754726303
SKU0023,2025-11-09,73,73.82801444759808
SKU0024,2025-11-09,141,132.04026117711518
SKU0025,2025-11-09,53,47.24737580539656
SKU0026,2025-11-09,37,47.2876670425369
SKU0027,2025-11-09,94,99.37964757332152
SKU0028,2025-11-09,122,116.1964223046067
SKU0029,2025-11-09,59,54.75508410178006
SKU0030,2025-11-09,59,57.596607711961944
SKU0031,2025-11-09,396,393.6568075307469
SKU0032,2025-11-09,66,79.25123806628152
SKU0033,2025-11-09,211,210.29303192587304
SKU0034,2025-11-09,1,0.49125705067382763
SKU0035,2025-11-09,278,256.9151606135558
SKU0036,2025-11-09,1,0.20506171258917572
SKU0037,2025-11-09,81,91.61554341915087
SKU0038,2025-11-09,38,41.21773650847893
SKU0039,2025-11-09,413,396.07849225250123
SKU0040,2025-11-09,142,143.55161821531726
SKU0041,2025-11-09,12,13.591241827547012
SKU0042,2025-11-09,91,96.62374700993679
SKU0043,2025-11-09,0,0.3031355833818257
SKU0044,2025-11-09,49,46.86232606426344
SKU0045,2025-11-09,56,64.73165387267416
SKU0046,2025-11-09,34,38.42172144078921
SKU0047,2025-11-09,61,90.74929410856272
SKU0048,2025-11-09,108,96.43234761629681
SKU0049,2025-11-09,1,0.34270448042663787
SKU0050,2025-11-09,315,328.37897522154293
SKU0051,2025-11-09,11,9.716690409060632
SKU0052,2025-11-09,35,39.23142949105228
SKU0053,2025-11-09,83,73.71718618798428
SKU0054,2025-11-09,0,0.6249301867772945
SKU0055,2025-11-09,176,190.88775913737837
SKU0056,2025-11-09,78,66.99042339992715
SKU0057,2025-11-09,164,166.3810797517408
SKU0058,2025-11-09,163,156.61216260960765
SKU0059,2025-11-09,0,0.32727359837249503
SKU0060,2025-11-09,299,258.38626573081416
SKU0061,2025-11-09,20,14.208112019950013
SKU0062,2025-11-09,104,112.1486944784952
SKU0063,2025-11-09,1,0.3497192655502691
SKU0064,2025-11-09,83,70.93399030467481
SKU0065,2025-11-09,98,105.59071923666538
SKU0066,2025-11-09,151,149.85573612386474
SKU0067,2025-11-09,63,70.14747633127209
SKU0068,2025-11-09,7,7.951962842712842
SKU0069,2025-11-09,48,47.12894320433923
SKU0070,2025-11-09,59,49.38803770380602
SKU0071,2025-11-09,264,261.7562372635022
SKU0072,2025-11-09,83,70.38286861248903
SKU0073,2025-11-09,333,302.7367760400975
SKU0074,2025-11-09,141,143.68091204960294
SKU0075,2025-11-09,1,0.29646081563236654
SKU0076,2025-11-09,36,33.318045620739795
SKU0077,2025-11-09,49,52.04662008266063
SKU0078,2025-11-09,112,108.93917723716305
SKU0079,2025-11-09,101,117.12033548134883
SKU0080,2025-11-09,0,0.004464285714285714
SKU0081,2025-11-09,41,37.88677917639626
SKU0082,2025-11-09,85,88.71355557850765
SKU0083,2025-11-09,145,150.88393366202095
SKU0084,2025-11-09,83,83.06318455644798
SKU0085,2025-11-09,0,0.2738669503815487
SKU0086,2025-11-09,10,11.606266938449973
SKU0087,2025-11-09,49,39.332720656705035
SKU0088,2025-11-09,44,29.30269701666649
SKU0089,2025-11-09,182,164.51237054505972
SKU0090,2025-11-09,140,136.03327871743403
SKU0091,2025-11-09,1,0.4463990042639778
SKU0092,2025-11-09,130,122.02261348665475
SKU0093,2025-11-09,177,165.47067390454285
SKU0094,2025-11-09,187,160.11964235143571
SKU0095,2025-11-09,150,141.86247621447572
SKU0096,2025-11-09,79,82.87568125110731
SKU0097,2025-11-09,288,315.2383894030654
SKU0098,2025-11-09,55,51.590195757955435
SKU0099,2025-11-09,453,426.61410746545795
SKU0100,2025-11-09,100,103.51901005328902
SKU0101,2025-11-09,196,193.01898153512772
SKU0102,2025-11-09,39,34.972353010164504
SKU0103,2025-11-09,0,0.2627702310718054
SKU0104,2025-11-09,40,37.70774662466587
SKU0105,2025-11-09,202,214.10786048738456
SKU0106,2025-11-09,0,0.32216284805399037
SKU0107,2025-11-09,0,0.28767251719576536
SKU0108,2025-11-09,45,38.048050190896426
SKU0109,2025-11-09,111,97.0670609302762
SKU0110,2025-11-09,27,24.332980396999545
SKU0111,2025-11-09,175,170.47787781238938
SKU0112,2025-11-09,200,190.6875482378813
SKU0113,2025-11-09,115,105.89761623828488
SKU0114,2025-11-09,124,140.38169718098564
SKU0115,2025-11-09,235,274.95124752728975
SKU0116,2025-11-09,42,36.55813650316844
SKU0117,2025-11-09,91,104.80430352511229
SKU0118,2025-11-09,69,76.43200486673733
SKU0119,2025-11-09,173,154.89636903068083
SKU0120,2025-11-09,264,242.69191615382044
SKU0121,2025-11-09,186,186.2196130385607
SKU0122,2025-11-09,73,71.27528613552556
SKU0123,2025-11-09,333,347.4550542606909
SKU0124,2025-11-09,159,153.5426925450547
SKU0125,2025-11-09,120,129.8766438685807
SKU0126,2025-11-09,144,137.75714567339503
SKU0127,2025-11-09,160,154.5295651513856
SKU0128,2025-11-09,103,102.09761022715105
SKU0129,2025-11-09,45,47.560331927138016
SKU0130,2025-11-09,143,131.65694316353813
SKU0131,2025-11-09,59,59.267782099321145
SKU0132,2025-11-09,139,134.35936702779352
SKU0133,2025-11-09,111,119.05217711917936
SKU0134,2025-11-09,76,87.2324360517915
SKU0135,2025-11-09,65,51.416880744534
SKU0136,2025-11-09,121,128.23665972800234
SKU0137,2025-11-09,77,68.71566491692438
SKU0138,2025-11-09,83,92.16143798617038
SKU0139,2025-11-09,250,235.69763999036724
SKU0140,2025-11-09,291,256.3480192636373
SKU0141,2025-11-09,60,73.72354749605076
SKU0142,2025-11-09,82,101.5877405666057
SKU0143,2025-11-09,180,160.44996595536344
SKU0144,2025-11-09,279,263.3571958942405
SKU0145,2025-11-09,79,75.8662864663443
SKU0146,2025-11-09,57,65.20793295806823
SKU0147,2025-11-09,99,107.62816143376746
SKU0148,2025-11-09,195,228.06093592015463
SKU0149,2025-11-09,191,176.31489992381418
SKU0150,2025-11-09,98,97.79907490083711
SKU0151,2025-11-09,364,365.76712004570044
SKU0152,2025-11-09,2,0.503712374620657
SKU0153,2025-11-09,178,156.34811518874866
SKU0154,2025-11-09,30,29.86922201499558
SKU0155,2025-11-09,108,132.44883170845745
SKU0156,2025-11-09,133,133.4235847027462
SKU0157,2025-11-09,19,22.725767507652662
SKU0158,2025-11-09,93,78.51810853565289
SKU0159,2025-11-09,145,155.07228143811005
SKU0160,2025-11-09,73,70.05408936054019
SKU0161,2025-11-09,178,192.03068226186343
SKU0162,2025-11-09,83,90.40256958786294
SKU0163,2025-11-09,159,158.4195409177521
SKU0164,2025-11-09,1,0.34356506990868124
SKU0165,2025-11-09,133,141.4962131192401
SKU0166,2025-11-09,21,21.2259486488889
SKU0167,2025-11-09,184,167.83447900590764
SKU0168,2025-11-09,347,329.6062910483771
SKU0169,2025-11-09,405,393.666096275045
SKU0170,2025-11-09,70,72.99342891689716
SKU0171,2025-11-09,115,125.04834065366089
SKU0172,2025-11-09,90,103.29619158522073
SKU0173,2025-11-09,251,216.4023033473595
SKU0174,2025-11-09,17,10.628641419891203
SKU0175,2025-11-09,295,292.33389321020974
SKU0176,2025-11-09,20,21.628941284567667
SKU0177,2025-11-09,44,49.84832222567278
SKU0178,2025-11-09,218,208.51246022600225
SKU0179,2025-11-09,0,0.3132089555249462
SKU0180,2025-11-09,120,122.99454596179858
SKU0181,2025-11-09,429,420.9299386955892
SKU0182,2025-11-09,450,435.4670293696207
SKU0183,2025-11-09,195,161.05337903945764
SKU0184,2025-11-09,16,18.8228640261747
SKU0185,2025-11-09,113,114.17263095624693
SKU0186,2025-11-09,63,74.19529007685334
SKU0187,2025-11-09,113,127.60381435942438
SKU0188,2025-11-09,0,0.227270106357307
SKU0189,2025-11-09,58,57.486302476570046
SKU0190,2025-11-09,157,160.92379185633422
SKU0191,2025-11-09,0,0.23656461633807782
SKU0192,2025-11-09,27,22.03778527461537
SKU0193,2025-11-09,73,77.67561529045544
SKU0194,2025-11-09,0,0.2562789767874373
SKU0195,2025-11-09,19,22.13412965143467
SKU0196,2025-11-09,30,24.754089347291547
SKU0197,2025-11-09,71,87.01710698500756
SKU0198,2025-11-09,17,21.083926449777024
SKU0199,2025-11-09,168,139.74440272720366
SKU0200,2025-11-09,139,130.83658362934136
SKU0001,2025-11-16,188,214.11133720770525
